"","...1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","rank","Y"
"8124","stmn1b",4419.74427693709,-0.161700401656345,0.220755906910303,-0.732485050658448,0.46387256393558,0.744636666492727,"ENSDARG00000073686",-0.231854588831249,"368912"
"8125","paqr7b",1572.68044898198,-0.0621709632150417,0.103288419245307,-0.601916107045723,0.547229982034556,0.802228817744661,"ENSDARG00000075854",-0.397113877555009,"560304"
"8126","LOC103908949",15.4886343011748,-0.604057341653293,0.524508273957122,-1.15166408547956,0.249459135878946,0.555984285338077,"ENSDARG00000089838",0.388460161256956,"322420"
"8127","serinc2l",785.678644393922,-0.0597595148194347,0.0908860184567992,-0.657521539991766,0.510845625487217,0.780702232783265,"ENSDARG00000054152",-0.328312162814593,"30223"
"8128","LOC568037",3646.60763981903,0.0745417406183261,0.0866992061431566,0.859774200184068,0.389913523687483,0.690035167487085,"ENSDARG00000042866",1.94183029857975,"436830"
"8129","LOC567978",16.5902054316844,-1.73962722930327,0.697518507687283,-2.49402304043693,0.0126304345574042,0.0960816462804307,"ENSDARG00000041239",3.37164593644963,"572460"
"8130","phactr4b",1511.54157981598,0.116108864906087,0.0787755432765192,1.4739202051393,0.140503076886879,0.41472382772019,"ENSDARG00000052408",2.96252589089739,"497127"
"8131","rcc1",25.5433013526752,-0.950573650384762,0.409580623153682,-2.32084624283627,0.0202951437306531,0.129848347090713,"ENSDARG00000041232",2.89737364664426,"793295"
"8132","oprd1b",83.9299700118562,0.562397704081345,0.261360179397845,2.15181098121783,0.0314122446110781,0.171166394409726,"ENSDARG00000102690",4.4605575063141,"100329858"
"8133","tcea3",72.4007426637295,-0.827794305238623,0.285151052925499,-2.90300280060653,0.00369603331869385,0.0418336215626978,"ENSDARG00000038432",4.60049511044521,"556493"
"8134","fam46ba",56.1926605139918,0.113184161473324,0.263883087870716,0.428917830189923,0.667983023976324,0.868600576386773,"ENSDARG00000040009",1.40349251897751,"565241"
"8135","zdhhc18a",484.447207681229,-0.1176338513523,0.110992569348874,-1.05983537494795,0.289219500262661,0.599223588340808,"ENSDARG00000017982",0.240569362676587,"415247"
"8136","pigv",63.9420507011156,-0.19982957323631,0.248493230177154,-0.804165059522343,0.421301654934657,0.713796187944701,"ENSDARG00000021869",-0.135593818157135,"101883830"
"8137","arid1aa",2748.17603170909,-0.033468385855925,0.0689246192884274,-0.485579553452019,0.627265296094202,0.847258671763041,"ENSDARG00000041870",-0.533614291928325,"406643"
"8138","gpn2",20.3964773929386,0.407131082735018,0.496613403962569,0.819814929453061,0.41232161884646,0.707451511589531,"ENSDARG00000038964",1.88595160589628,"556580"
"8139","snip1",41.9937701109377,0.180088065669576,0.290856779060629,0.619164065046725,0.535808282274541,0.795383797262467,"ENSDARG00000029587",1.62397886421853,"553795"
"8140","dnali1",16.5944715488182,-0.165687646028431,0.436380909825226,-0.379685825612286,0.704178643155262,0.887080737905255,"ENSDARG00000002215",-0.649276799467589,"447842"
"8141","gnl2",104.975157589219,-0.637158849093622,0.226857692883688,-2.80862791556423,0.00497531127721519,0.052189535228271,"ENSDARG00000054137",4.30326734204443,"555300"
"8142","me1",16.362248539944,-1.31902521447736,0.552757005173398,-2.38626593988364,0.0170204379621486,0.116493747843956,"ENSDARG00000013732",3.07334042396183,"317637"
"8143","prdm13",15.0987077423686,0.234285975317721,0.484312290299372,0.483749803608947,0.628563443109813,0.847950212835604,"ENSDARG00000060758",1.46431831235527,"403131"
"8144","si:dkey-165n16.1",34.0209813047718,0.451350641980228,0.305729527542827,1.47630700118425,0.1398614955075,0.413495708098277,"ENSDARG00000069003",2.96710266387427,"561782"
"8145","mms22l",19.7565532999415,-0.284851550038271,0.458382575108409,-0.621427526931848,0.534318365104849,0.79502039435024,"ENSDARG00000029381",-0.373236571662725,"405802"
"8146","klhl32",193.957332094565,-0.147203482877063,0.174852750399741,-0.841871131798231,0.399860090740673,0.69813698569996,"ENSDARG00000078095",-0.0833594337926316,"100002391"
"8147","rwdd1",116.232599968556,-0.140521464844012,0.182086026374114,-0.771731184661565,0.440273656761442,0.727415549682628,"ENSDARG00000009074",-0.179641201786272,"569656"
"8148","zufsp",75.9246425098232,-0.466732811455429,0.226751567572599,-2.05834436538568,0.0395570882256153,0.197904166358767,"ENSDARG00000087633",2.23001037894019,"796938"
"8149","kpna5",497.431339070403,-0.0835446711413093,0.10661092769493,-0.783640785683568,0.433250916803116,0.721730608749154,"ENSDARG00000104665",-0.163561765717782,"323672"
"8150","sphk2",517.662606597476,0.292403174530368,0.10532238322097,2.77626811688163,0.00549868427476548,0.0557654175122234,"ENSDARG00000008218",6.20324643813195,"555450"
"8151","cnot3a",1050.15926218355,0.0491474966131203,0.0861915024685989,0.570212784387019,0.568533386127288,0.81442407562734,"ENSDARG00000099221",1.56469524081882,"100005763"
"8152","prpf31",68.0519765869732,0.189296171732882,0.292202679347479,0.64782490070112,0.517098208077488,0.78502340977884,"ENSDARG00000093659",1.65952246491668,"100136852"
"8153","si:dkey-40m6.8",5080.20339150503,-0.00230547137828415,0.0641637902824122,-0.0359310347493001,0.97133734968699,0.990059092056304,"ENSDARG00000021252",-0.970918553983441,"449823"
"8154","leng1",53.6628881271934,0.00530486852097739,0.277031699558216,0.0191489585106581,0.984722275333928,0.994211091929018,"ENSDARG00000079396",1.01539563154225,"100005952"
"8155","mboat7",181.974413694631,0.185790386104024,0.142773515292669,1.30129447133928,0.193157678925205,0.491590600727911,"ENSDARG00000039987",2.64424843438154,"563459"
"8156","gstk1",87.3419414894433,0.51346711011738,0.207627615601266,2.47301934586321,0.0133976890211386,0.100269398323101,"ENSDARG00000043905",5.31267304800746,"777730"
"8157","gstk4",26.9632515200059,0.753775144829139,0.371421237794763,2.02943469066154,0.0424140347184823,0.207687743719964,"ENSDARG00000098368",4.16027596400375,"394131"
"8158","phc1",316.979087890951,0.0381571955593737,0.130004087251184,0.29350766092184,0.769134144653289,0.9153127307831,"ENSDARG00000053831",1.26248988430806,"325316"
"8159","si:ch1073-90m23.1",78.9751525128371,0.495294791271329,0.258904936502003,1.91303726365024,0.0557432821631268,0.244465157077994,"ENSDARG00000030154",3.88699837521865,"558522"
"8160","rbp5",28.115322557168,-0.231169245539397,0.373810160294734,-0.618413489235097,0.536302808170824,0.795673849877558,"ENSDARG00000053853",-0.376943663187,"101886311"
"8161","LOC561000",11.6363134692757,0.481912376177486,0.582753796174045,0.826957077485186,0.408261390221971,0.704456243247403,"ENSDARG00000020122",1.89584764740571,"798858"
"8162","c1s",12.0556894469985,-0.0973485383646534,0.626020512999319,-0.155503751623486,0.876424196551531,0.957637451163153,"ENSDARG00000040538",-0.868094937385359,"560885"
"8163","LOC101883708",15.1161323554242,-1.77279018379812,0.852117474020188,-2.08045279887797,0.037484020735121,0.191931584529232,"ENSDARG00000007171",2.28384055054813,"560481"
"8164","phf20l1",461.296400944308,0.240017967855584,0.131795538437481,1.82113879347622,0.068585761596958,0.274522707845846,"ENSDARG00000041944",3.67967032268887,"100001853"
"8165","tg",12.1729261111192,-0.428877434476344,0.628380134527526,-0.68251271946847,0.494914802725941,0.76944272539419,"ENSDARG00000053800",-0.296630353067777,"402887"
"8166","ndrg1b",16.5872813877474,0.501449148198083,0.625150107804815,0.802125988522817,0.422480083151855,0.714432795782756,"ENSDARG00000002877",1.86161297376504,"553380"
"8167","gstk2",11.1852595089608,0.215752570465139,0.633327316241793,0.340665189913849,0.733355647163279,0.900973278064283,"ENSDARG00000091650",1.31012450081683,"567881"
"8168","dgat1b",70.6076507713929,0.122327459202243,0.229897284679512,0.532096146210574,0.594659406388754,0.829973289316315,"ENSDARG00000053665",1.51976646357234,"321676"
"8169","slc45a4",173.045965354177,-0.246683058194683,0.165008028922616,-1.494976091802,0.134920681863055,0.405428724761826,"ENSDARG00000044362",1.00306821496915,"504111"
"8170","dennd3b",15.8340286144425,-0.793232902768912,0.518500340248046,-1.52985994645527,0.126051399477104,0.390257233067754,"ENSDARG00000076093",1.07106552285447,"378834"
"8171","ptk2ab",807.121791524649,0.0481077861909285,0.0878039691409243,0.54789990317768,0.583760635324691,0.822703750838532,"ENSDARG00000060813",1.53826425119336,"436928"
"8172","ldlrad4b",2622.57683974528,0.0911778921069951,0.0922239218445143,0.988657717904442,0.322830636522358,0.63297894604154,"ENSDARG00000068989",2.13062743840848,"570568"
"8173","fam210ab",98.0282519100352,0.0447214621460943,0.221646256118979,0.201769535516485,0.840096898835003,0.944908428230767,"ENSDARG00000060697",1.17423803804179,"563854"
"8174","mc5rb",19.1163624645835,0.522670081126583,0.557003144359987,0.938361096196586,0.348058871743289,0.653787369812043,"ENSDARG00000095298",2.05538364183946,"751756"
"8175","lmna",160.930293060669,-0.0922085379191038,0.17002911612624,-0.542310282026302,0.587604773605708,0.824874731440351,"ENSDARG00000026704",-0.468299289188105,"407672"
"8176","pear1",57.5780811499727,0.093523690662819,0.253086960704242,0.369531841555879,0.711731343882344,0.890801171741468,"ENSDARG00000103251",1.34005476478348,"561082"
"8177","zgc:77086",123.399322397671,0.53826801249416,0.184558803337036,2.91651225929977,0.00353968812429079,0.0404132761189265,"ENSDARG00000098004",6.64371665620036,"393936"
"8178","cct3",386.403964468912,0.333618019710235,0.128324050484767,2.59980898709115,0.00932756638107457,0.0785149122543271,"ENSDARG00000015915",5.67478113618835,"566945"
"8179","tmem79b",33.7156256145938,-0.328634870902827,0.330865608834593,-0.993257873069301,0.320584301543844,0.631633277355126,"ENSDARG00000010434",0.137610005870044,"548346"
"8180","LOC100536175",217.731417673323,0.322367681851819,0.13451497425638,2.39651892760578,0.0165516386096177,0.114695579288716,"ENSDARG00000040644",5.10127017241562,"563405"
"8181","sema6e",2176.42886037531,-0.0458172667406797,0.0705683683178793,-0.649260679151503,0.51616989673244,0.784241286272532,"ENSDARG00000022437",-0.338680689539569,"553267"
"8182","lysmd1",55.9755231119533,0.28965750502573,0.318064822192643,0.910687019799671,0.362460305235124,0.665605624115297,"ENSDARG00000002587",2.01484031348293,"30710"
"8183","scnm1",27.9830003251159,0.439906314967111,0.37802169762021,1.1637065219708,0.244542965457703,0.550551633788664,"ENSDARG00000013973",2.40836425766217,"569250"
"8184","tmod4",40.1353732596543,0.0810234908387633,0.353055903986784,0.229491958423095,0.818486570114996,0.935496557512685,"ENSDARG00000068698",1.20029829022859,"100004850"
"8185","LOC103908940",18.9927572485534,0.806960596392748,0.613315310977405,1.31573528648216,0.188262906303755,0.484841416459953,"ENSDARG00000008060",2.66991585526972,"386663"
"8186","si:ch211-203d17.1",193.172832756859,-0.0905245021213958,0.163749363620963,-0.55282353543026,0.580384250856444,0.821217026098166,"ENSDARG00000010767",-0.45593510667773,"403032"
"8187","mcl1b",143.374297384183,0.448259121733028,0.161772088244107,2.77092993357806,0.0055896453332695,0.0563760928662428,"ENSDARG00000095665",6.18683944047026,"436775"
"8188","ensab",546.63197613961,-0.0107423399439449,0.106715720969071,-0.100663143596793,0.919817869860323,0.972081902279102,"ENSDARG00000017173",-0.916420403919662,"557840"
"8189","onecutl",88.5152847469807,0.688132473079491,0.226254484926755,3.04140920478221,0.00235473571200113,0.0301511410721039,"ENSDARG00000077236",7.0513267820147,"557482"
"8190","ctss2.2",19.1969520022717,-0.761007144904877,0.618458308403783,-1.23049061604331,0.21851343888159,0.522810024097127,"ENSDARG00000097591",0.520907761158958,"436866"
"8191","ctsk",32.1398068529009,-1.15175590799855,0.376596504328727,-3.05832872785562,0.00222575269355666,0.0288419797802509,"ENSDARG00000053950",5.10766013133189,"100534922"
"8192","lingo4b",242.11706736367,-0.417172904793501,0.155978160599925,-2.67455971521248,0.00748274487814457,0.0685048102411162,"ENSDARG00000021753",3.89515559199116,"405808"
"8193","si:ch211-113g11.6",7429.05797612424,0.295332198451017,0.110181275629357,2.68042094052801,0.00735296312617134,0.067750719538431,"ENSDARG00000075551",5.91265190058121,"562738"
"8194","tlr18",76.0382333285419,0.143391703595278,0.318064486636061,0.450825884750067,0.652115043848857,0.859719742922761,"ENSDARG00000006025",1.42753428499959,"101886726"
"8195","s100a1",11.1834778638755,0.228397292718241,0.562895601076506,0.405754268254086,0.684923163639329,0.877988753390013,"ENSDARG00000007823",1.37844861688101,"406377"
"8196","rrnad1",77.4343559744693,0.0220753771934532,0.228297973733508,0.0966954582751656,0.922968246701621,0.973232835213119,"ENSDARG00000087088",1.08016044734449,"393747"
"8197","isg20l2",155.441014460909,-0.899206173099505,0.164885877821685,-5.45350629768275,4.93861961301297e-08,5.62450492075813e-06,"ENSDARG00000053547",15.8235948823647,"553529"
"8198","bcan",1857.97583939346,0.0111707229047764,0.093556452112142,0.119400882061951,0.904957762510825,0.968002661679608,"ENSDARG00000026070",1.09986700763011,"324525"
"8199","hapln2",75.5411869005856,0.795549722228221,0.289141171933028,2.75142317819922,0.00593369354368074,0.0586208000091218,"ENSDARG00000054076",6.12710840258585,"492485"
"8200","rhbg",123.031980445947,-1.10452292685495,0.240574161142322,-4.59119517079608,4.40714967024566e-06,0.000232211196418461,"ENSDARG00000014685",11.3322824107465,"548348"
"8201","mir9-1",12.8883559322917,0.578546299969382,0.500869607702464,1.15508366064219,0.248056168591575,0.554407350962351,"ENSDARG00000016864",2.39410007220494,"568088"
"8202","mef2d",2695.67345916191,0.0103432469919614,0.0750203924127826,0.13787247252787,0.890341206348948,0.962973890144181,"ENSDARG00000010085",1.11615051180632,"399479"
"8203","nes",226.63842026976,-0.96044440965386,0.206385096354826,-4.65365196720709,3.26107056931587e-06,0.000181747689844911,"ENSDARG00000004754",11.633455021,"557946"
"8204","gpatch4",15.503635607723,-0.246165853447038,0.476347157319701,-0.516778256497128,0.605310960189214,0.835829638227986,"ENSDARG00000091092",-0.497987030788108,"571422"
"8205","gon4l",1098.30603142378,-0.0737747059899511,0.0886082514885972,-0.832594084078558,0.405073696588182,0.701595273595055,"ENSDARG00000026595",-0.0963137384548373,"565711"
"8206","npr1b",100.150307926645,0.28168380708386,0.209964445892319,1.34157859863723,0.179732669192982,0.473706802116217,"ENSDARG00000001857",2.71628470320188,"100003922"
"8207","si:dkey-239n17.4",55.5163953474933,-0.168765821126491,0.284170312292653,-0.593889698627939,0.552585889438746,0.805209820792384,"ENSDARG00000094181",-0.40685359832547,"436653"
"8208","syt11b",476.951153121241,0.445017240237399,0.1311327584883,3.39363897600845,0.000689705524027623,0.0124228295565525,"ENSDARG00000018854",8.27924582823966,"436831"
"8209","zgc:162150",12.3358324169646,0.288497192501905,0.693421490967212,0.416048819166965,0.67737428026017,0.874180621281328,"ENSDARG00000073988",1.38953130763908,"678557"
"8210","trim33l",65.5264017332396,-0.637464443805748,0.297088427278605,-2.1457060769585,0.0318964360485048,0.172777858607204,"ENSDARG00000010385",2.44526099805018,"393620"
"8211","adam15",330.679430846848,-0.148560371857301,0.122387874880834,-1.21384877384259,0.224805477363047,0.530375631600585,"ENSDARG00000005172",0.492519795765453,"100141327"
"8212","abcb4",334.025711177135,-0.144997195079026,0.134483472587577,-1.0781785470672,0.28095408377946,0.590851821642755,"ENSDARG00000031587",0.269564025920175,"100037357"
"8213","acbd7",50.5430246323547,0.412686922420378,0.31971025226174,1.2908154164619,0.196767690721761,0.496413370538554,"ENSDARG00000032606",2.62573148100366,"335386"
"8214","rpp38",60.8909209995937,0.534664164435051,0.250733044785491,2.13240406701267,0.032973643344799,0.176481677991887,"ENSDARG00000069445",4.41204672315691,"436922"
"8215","nmt2",568.902846259941,0.0754738791084072,0.0909934712174622,0.829442795165323,0.406853893964601,0.703117153603669,"ENSDARG00000068994",1.89930114087728,"563577"
"8216","fam171a1",550.810056515117,-0.055269787090234,0.123467675479386,-0.447645805881086,0.65440883938918,0.86096758027108,"ENSDARG00000033046",-0.575977013839225,"259257"
"8217","itga8",97.1708195332137,-0.231062742895562,0.224797982947203,-1.02786839929,0.304011736141782,0.614444417706643,"ENSDARG00000025920",0.19068897259155,"794623"
"8218","fam188a",255.192250134287,0.24754335945687,0.142356789777278,1.73889394277688,0.0820534198812121,0.304376189953855,"ENSDARG00000007774",3.50038478186111,"406326"
"8219","si:dkey-12j5.1",61.7654196568728,-0.0521050007858843,0.241896584530392,-0.215401969759262,0.829453934404982,0.940082985685621,"ENSDARG00000042553",-0.813012294935074,"550367"
"8220","LOC101884580",732.527709765784,0.0505904454419148,0.0935536352428834,0.540764079456369,0.588670204473339,0.825591197299653,"ENSDARG00000068958",1.52988917664029,"797948"
